,modAlgo,conf,dim,budget,train_r2,test_r2,train_mse,test_mse
3142,modCMA,261,30,30000,0.0,-0.00260273738765604,5.927804655863321,5.934714054859842
3143,modCMA,261,30,45000,0.0,-0.0026591897563246645,6.0456728891858225,6.052738583970637
3144,modCMA,262,5,250,0.0,-0.021721172275697986,2.510439523130651,2.537945041906806
3145,modCMA,262,5,500,0.0,-0.04214832771816775,5.007742620008209,5.0702088710006645
3146,modCMA,262,5,1500,0.0,-0.01622420832914382,6.675973967556251,6.7127432895902786
3147,modCMA,262,5,2500,0.0,-0.013177538795291354,12.158402548529843,12.217512317331622
3148,modCMA,262,5,5000,0.0,-0.002852096777413937,14.602183505233281,14.618762718549181
3149,modCMA,262,5,7500,0.0,-0.002422525619353788,14.275819657811642,14.289592350314928
3150,modCMA,262,30,1500,0.0,-0.0012658395293599245,2.7802741445463104,2.781761371653146
3151,modCMA,262,30,3000,0.0,-0.002385915254870863,2.9976913416246465,3.000707987884983
3152,modCMA,262,30,9000,0.0,-0.0012098041637689683,2.5432411385678915,2.544568678932321
3153,modCMA,262,30,15000,0.0,-0.0015285559240779457,2.482792402603103,2.4843853020705646
3154,modCMA,262,30,30000,0.0,-0.0008054729982552189,2.405784550927641,2.4065762105000017
3155,modCMA,262,30,45000,0.0,-0.0011877074432355083,2.4991175089153,2.500248223977459
3156,modCMA,263,5,250,0.0,-0.01912143306126244,2.482774399274826,2.504733758674358
3157,modCMA,263,5,500,0.0,-0.03193265359977966,4.236086452874902,4.270113207687084
3158,modCMA,263,5,1500,0.0,-0.0243485969601716,6.788728073765519,6.8327037111272
3159,modCMA,263,5,2500,0.0,-0.009920182385790843,7.887298419586315,7.912197602432085
3160,modCMA,263,5,5000,0.0,-0.00784214327723456,14.08192876538897,14.126776157297453
3161,modCMA,263,5,7500,0.0,-0.0017289353209536174,14.710333287162698,14.720507021968132
3162,modCMA,263,30,1500,0.0,-0.0008040414880934766,2.567178568877171,2.5679986830606296
3163,modCMA,263,30,3000,0.0,-0.0009869295970535764,2.7764857626075217,2.777564943608187
3164,modCMA,263,30,9000,0.0,-0.0018424064220207814,5.733460776628491,5.7379474328289035
3165,modCMA,263,30,15000,0.0,-0.0029875520871097015,5.946733782969832,5.95510459160438
3166,modCMA,263,30,30000,0.0,-0.004722921863433038,6.038615505272697,6.049878321072775
3167,modCMA,263,30,45000,0.0,-0.004967614135125853,6.175943444062755,6.187855435717337
3168,modCMA,264,5,250,0.0,-0.012085253212084179,2.4061239447635208,2.418261833909841
3169,modCMA,264,5,500,0.0,-0.02195180747357637,7.092703604743835,7.157089434471241
3170,modCMA,264,5,1500,0.0,-0.021146592479989533,10.166371885337494,10.252056830846112
3171,modCMA,264,5,2500,0.0,-0.009558730968501771,14.775499378442825,14.831008443826397
3172,modCMA,264,5,5000,0.0,-0.010857536174822746,14.823674522024106,14.884256902222452
3173,modCMA,264,5,7500,0.0,-0.013942853075720806,14.61814556916013,14.695189354679863
3174,modCMA,264,30,1500,0.0,-0.0004165347271041675,2.4383939661917338,2.438795618192763
3175,modCMA,264,30,3000,0.0,-0.0011539423920610581,2.1809892890829463,2.1819822999788054
3176,modCMA,264,30,9000,0.0,-0.003957114268784201,2.1070225653665324,2.1099867687434166
3177,modCMA,264,30,15000,0.0,-0.009316533279802109,3.076987505445214,3.0870635725274505
3178,modCMA,264,30,30000,0.0,-0.00620626764675074,5.972658438299433,5.986395446586774
3179,modCMA,264,30,45000,0.0,-0.009461471553439882,7.491734045811066,7.515183794810784
3180,modCMA,265,5,250,0.0,-0.018066123569313853,4.205633435512647,4.221041538839726
3181,modCMA,265,5,500,0.0,-0.0019069341027504905,4.7167268185213596,4.720315557039425
3182,modCMA,265,5,1500,0.0,-0.003644680679889012,8.737724070645495,8.751144992407772
3183,modCMA,265,5,2500,0.0,-0.005591125474024317,12.78862981126588,12.816631434198248
3184,modCMA,265,5,5000,0.0,-0.0016990710706203504,14.762735511389092,14.772899993229004
3185,modCMA,265,5,7500,0.0,-0.0013275202295398802,14.553774844103932,14.56147601094737
3186,modCMA,265,30,1500,0.0,-0.0017552881693404742,2.4081942526686513,2.409883898143982
3187,modCMA,265,30,3000,0.0,-0.0030391236804986122,2.9277869448737395,2.9313471988270114
3188,modCMA,265,30,9000,0.0,-0.0011140213509743813,5.300512455457903,5.302912856003685
3189,modCMA,265,30,15000,0.0,-0.0013378640772764515,5.240698389050893,5.243515967246735
3190,modCMA,265,30,30000,0.0,-0.0007840492628578222,5.406371433401513,5.408028684424637
3191,modCMA,265,30,45000,0.0,-0.005382530099966143,6.36831180432238,6.384015486359163
3192,modCMA,266,5,250,0.0,-0.012085253212084179,2.4061239447635208,2.418261833909841
3193,modCMA,266,5,500,0.0,-0.021729735289789477,7.085770924915261,7.149373149962324
3194,modCMA,266,5,1500,0.0,-0.010876916838332607,10.287693998353056,10.333191213051643
3195,modCMA,266,5,2500,0.0,-0.00398753327786765,14.435933481408322,14.458866096363291
3196,modCMA,266,5,5000,0.0,-0.004536557946879505,14.213046543631444,14.23886577002445
3197,modCMA,266,5,7500,0.0,-0.0064769753720108625,13.90592487923434,13.940563088374683
3198,modCMA,266,30,1500,0.0,-0.0004165347271041675,2.4383939661917338,2.438795618192763
3199,modCMA,266,30,3000,0.0,-0.0011539423920610581,2.1809892890829463,2.1819822999788054
3200,modCMA,266,30,9000,0.0,-0.0033084011901701516,2.060258832121124,2.0625740703524835
3201,modCMA,266,30,15000,0.0,-0.008322232533131756,3.00148320726852,3.0104613701265297
3202,modCMA,266,30,30000,0.0,-0.00484146703752244,5.926064850003035,5.937068841737796
3203,modCMA,266,30,45000,0.0,-0.0067752328909542305,7.462209537049995,7.479271290928895
3204,modCMA,267,5,250,0.0,-0.018066123569313853,4.205633435512647,4.221041538839726
3205,modCMA,267,5,500,0.0,-0.0019069341027504905,4.7167268185213596,4.720315557039425
3206,modCMA,267,5,1500,0.0,-0.0031750509419762986,8.67810073827875,8.689887772461542
3207,modCMA,267,5,2500,0.0,-0.0049348319818731225,12.65754091204706,12.682083997676525
3208,modCMA,267,5,5000,0.0,-0.008320969890648077,14.007564661182546,14.053894631846996
3209,modCMA,267,5,7500,0.0,-0.004893107540427666,13.52672129092584,13.552264895455115
3210,modCMA,267,30,1500,0.0,-0.0017552881693404742,2.4081942526686513,2.409883898143982
3211,modCMA,267,30,3000,0.0,-0.0030599965623678395,2.921387238277155,2.9249550892050307
3212,modCMA,267,30,9000,0.0,-0.0008954985066587096,5.295963909648087,5.297903648491143
3213,modCMA,267,30,15000,0.0,-0.0007967903849419589,5.241560407169645,5.243274461095157
3214,modCMA,267,30,30000,0.0,-0.0018996305370743815,5.546747707874762,5.551407236070188
3215,modCMA,267,30,45000,0.0,-0.0008730071966587261,5.849762726938581,5.851990070708995
3216,modCMA,268,5,250,0.0,-0.012085253212084179,2.4061239447635208,2.418261833909841
3217,modCMA,268,5,500,0.0,-0.02196013757824682,7.090819530514594,7.155159171651671
3218,modCMA,268,5,1500,0.0,-0.010494257173343824,10.177065183173806,10.220974633879502
3219,modCMA,268,5,2500,0.0,-0.00532071121331823,14.480637001026569,14.511160680342908
3220,modCMA,268,5,5000,0.0,-0.0076317428166121195,14.066821466874213,14.10927054398429
3221,modCMA,268,5,7500,0.0,-0.002608305392351751,13.734769266603896,13.748923634049936
3222,modCMA,268,30,1500,0.0,-0.0004165347271041675,2.4383939661917338,2.438795618192763
3223,modCMA,268,30,3000,0.0,-0.0011539423920610581,2.1809892890829463,2.1819822999788054
3224,modCMA,268,30,9000,0.0,-0.003282685457089096,2.0603113999469103,2.0626101331633184
3225,modCMA,268,30,15000,0.0,-0.008562066611249853,3.0015281213644274,3.0107613931711628
3226,modCMA,268,30,30000,0.0,-0.0049109136696275256,5.92172021130516,5.932898246563502
3227,modCMA,268,30,45000,0.0,-0.0065872946069641895,7.457405301451416,7.473987295094036
3228,modCMA,269,5,250,0.0,-0.018066123569313853,4.205633435512647,4.221041538839726
3229,modCMA,269,5,500,0.0,-0.0019069341027504905,4.7167268185213596,4.720315557039425
3230,modCMA,269,5,1500,0.0,-0.008955136513506101,8.987829791666815,9.024772165301261
3231,modCMA,269,5,2500,0.0,-0.0031673114440293306,12.9331986943314,12.94925740636288
3232,modCMA,269,5,5000,0.0,-0.008617374293795832,14.25266658720642,14.300953088436831
3233,modCMA,269,5,7500,0.0,-0.009002796083673825,13.899959794775421,13.9490948521901
3234,modCMA,269,30,1500,0.0,-0.0017552881693404742,2.4081942526686513,2.409883898143982
3235,modCMA,269,30,3000,0.0,-0.0031467538800781015,2.9206454232620014,2.924309940933994
3236,modCMA,269,30,9000,0.0,-0.0008357735420671198,5.31103779779636,5.312839945976702
3237,modCMA,269,30,15000,0.0,-0.0005298309895506393,5.253099059245025,5.254230646123121
3238,modCMA,269,30,30000,0.0,-0.0005783879296899386,5.346789593520352,5.348006556274784
3239,modCMA,269,30,45000,0.0,-0.0007681294688774099,5.585603543877996,5.587353720559663
3240,modCMA,270,5,250,0.0,-0.018212922986887214,4.3705819801641645,4.385793720857824
3241,modCMA,270,5,500,0.0,-0.0002758350883317995,5.153370418080037,5.153943672682027
3242,modCMA,270,5,1500,0.0,-0.0014081092052906196,7.393913648337936,7.3982071163255245
3243,modCMA,270,5,2500,0.0,-0.0045400522494471575,13.180953932355482,13.20529972461855
3244,modCMA,270,5,5000,0.0,-0.0009085654741194827,15.529932056957094,15.535520254573404
3245,modCMA,270,5,7500,0.0,-0.00021853701796121784,15.748292812719834,15.749662671564977
3246,modCMA,270,30,1500,0.0,-0.00019640290607028099,2.556774439701521,2.5569752477240364
3247,modCMA,270,30,3000,0.0,-0.00017608509599198463,4.207368863576318,4.207667998292611
3248,modCMA,270,30,9000,0.0,-0.0007705240959599458,5.873288903196836,5.875106870694799
3249,modCMA,270,30,15000,0.0,-0.004658504867435953,8.037037295640111,8.053487303928161
3250,modCMA,270,30,30000,0.0,-0.0039620462373131105,10.478661674648912,10.493684978131824
3251,modCMA,270,30,45000,0.0,-0.00018013057790033926,17.463065957362844,17.464324400986435
3252,modCMA,271,5,250,0.0,-0.017965492966758534,4.133897269879802,4.14666715103512
3253,modCMA,271,5,500,0.0,-0.0007421606520614076,4.614400720369388,4.615785344329056
3254,modCMA,271,5,1500,0.0,-0.000934225493947638,7.619600631095766,7.62241163500982
3255,modCMA,271,5,2500,0.0,-0.0035009097048589234,13.299375803265011,13.318567812268459
3256,modCMA,271,5,5000,0.0,-0.0006869966177571296,15.376180536573514,15.380426705648977
3257,modCMA,271,5,7500,0.0,-0.0020712777259446645,15.122620353511653,15.13514120584368
3258,modCMA,271,30,1500,0.0,-3.683443638271555e-05,2.5174260432411493,2.517463353224132
3259,modCMA,271,30,3000,0.0,-5.285546801889751e-05,3.3087235815774747,3.30879443292705
3260,modCMA,271,30,9000,0.0,-0.0005430879036400604,5.083341205301712,5.084455738543108
3261,modCMA,271,30,15000,0.0,-0.0009441725951883307,5.159999618343464,5.161969950722113
3262,modCMA,271,30,30000,0.0,-0.003358353212010634,6.958164183354865,6.967655232064985
3263,modCMA,271,30,45000,0.0,-0.0021978339061123897,12.860812858243955,12.872259302620979
3264,modCMA,272,5,250,0.0,-0.014371060996242146,3.755503392608523,3.7705552140049505
3265,modCMA,272,5,500,0.0,-0.0002480705106595149,5.234623161189022,5.235140467698445
3266,modCMA,272,5,1500,0.0,-0.0016640953456052987,7.494746080649719,7.499752039116649
3267,modCMA,272,5,2500,0.0,-0.008493103484056653,13.397181997499047,13.442314332841638
3268,modCMA,272,5,5000,0.0,-0.0046012186492703664,14.512753762734103,14.539488547438216
3269,modCMA,272,5,7500,0.0,-0.003226046794256554,13.942948616419756,13.960780091606342
3270,modCMA,272,30,1500,0.0,-9.698068606915911e-05,2.56053662270187,2.5606359068214672
3271,modCMA,272,30,3000,0.0,-0.00046832667875071896,4.2614706677698075,4.262268777227017
3272,modCMA,272,30,9000,0.0,-0.0026781785292359305,6.39680490945462,6.404963049457566
3273,modCMA,272,30,15000,0.0,-0.0024064349660269714,7.94649966504212,7.9547373375321655
3274,modCMA,272,30,30000,0.0,-0.0010777454522731488,9.679542874040218,9.683737967123536
3275,modCMA,272,30,45000,0.0,-0.0021788794936492993,16.89267680059814,16.90728744658542
3276,modCMA,273,5,250,0.0,-0.011144466901421301,3.0663718497279233,3.079295259237209
3277,modCMA,273,5,500,0.0,-0.00046133556812080203,4.587794829404856,4.588641487845981
3278,modCMA,273,5,1500,0.0,-0.001699088116658931,7.762396053616793,7.767628827419382
3279,modCMA,273,5,2500,0.0,-0.002063485128659881,12.488904194210544,12.499302568633862
3280,modCMA,273,5,5000,0.0,-0.002918467240769873,14.50022216828014,14.516793400289561
3281,modCMA,273,5,7500,0.0,-0.0032527886988780617,14.08547834098771,14.103918288294569
3282,modCMA,273,30,1500,0.0,-0.00039172238792919425,2.50120820513074,2.501601561356397
3283,modCMA,273,30,3000,0.0,-0.00030434657199176487,3.2477299696740354,3.2481294327215657
3284,modCMA,273,30,9000,0.0,-1.4740351851516565e-05,5.033053535487085,5.033083004753989
3285,modCMA,273,30,15000,0.0,-0.006798608372488646,6.132646189610769,6.149943038703549
3286,modCMA,273,30,30000,0.0,-0.01218233732046925,7.540391686822948,7.577219558258973
3287,modCMA,273,30,45000,0.0,-0.006954256077177012,12.225938643195079,12.260957948418575
3288,modCMA,274,5,250,0.0,-0.011914285495865906,4.352852196354457,4.3627101399380255
3289,modCMA,274,5,500,0.0,-0.012398245853100365,4.617402195821365,4.632706619630159
3290,modCMA,274,5,1500,0.0,-0.014858190005306282,8.649947857992064,8.704907330455885
3291,modCMA,274,5,2500,0.0,-0.0059436929761805144,13.653045956270045,13.685012406233417
3292,modCMA,274,5,5000,0.0,-0.004063329455013287,14.425166789953167,14.448253571053357
3293,modCMA,274,5,7500,0.0,-0.005614559642283102,14.107828153311285,14.139392023689245
3294,modCMA,274,30,1500,0.0,-0.00012671209556351925,2.5831368792941185,2.5832685144864884
3295,modCMA,274,30,3000,0.0,-9.83666761054991e-05,4.2389845247277025,4.23915050668131
3296,modCMA,274,30,9000,0.0,-0.0003892644543960433,5.833690080939006,5.834593056302127
3297,modCMA,274,30,15000,0.0,-0.004057053885004436,7.866992782071895,7.881264712943337
3298,modCMA,274,30,30000,0.0,-0.0029098702431737513,9.287201764258308,9.29786580978967
3299,modCMA,274,30,45000,0.0,-0.0016981141450319371,16.47082029906591,16.482085358052863
3300,modCMA,275,5,250,0.0,-0.00013565542776317052,4.87658877714326,4.876851400832552
3301,modCMA,275,5,500,0.0,-0.0004672045873182817,4.625389724776046,4.6262371132633175
3302,modCMA,275,5,1500,0.0,-0.0034486959642243686,7.714093047690689,7.72488018292001
3303,modCMA,275,5,2500,0.0,-0.0013422296728663242,12.415382508478377,12.422370416921565
3304,modCMA,275,5,5000,0.0,-0.0013236129516397631,14.271567806662443,14.278807596131387
3305,modCMA,275,5,7500,0.0,-0.0034515815698699104,14.033346299234958,14.052883786357791
3306,modCMA,275,30,1500,0.0,-4.142691338788751e-05,2.5072652839412424,2.50730682348387
3307,modCMA,275,30,3000,0.0,-0.0002020929919620773,3.2748821976812863,3.2751454670515274
3308,modCMA,275,30,9000,0.0,-0.00038544661061474806,5.052663125982856,5.053439699617373
3309,modCMA,275,30,15000,0.0,-0.0005082234246020168,5.200933315870479,5.201990647996069
3310,modCMA,275,30,30000,0.0,-0.00407001560173037,6.1390398240876625,6.150126502579289
3311,modCMA,275,30,45000,0.0,-0.0025509671233778343,10.98104821532979,10.992406572716058
3312,modCMA,276,5,250,0.0,-0.00973547647074624,2.60689436179942,2.6210845974688852
3313,modCMA,276,5,500,0.0,-0.016961013318192553,3.1506400327862925,3.1703318570906163
3314,modCMA,276,5,1500,0.0,-0.013625470912664861,3.3653608260251433,3.3831202181283855
3315,modCMA,276,5,2500,0.0,-0.014355421181597761,4.568568843300496,4.583764929609477
3316,modCMA,276,5,5000,0.0,-0.0011484550335888245,5.150424290394565,5.1527343835177595
3317,modCMA,276,5,7500,0.0,-0.0011120794755815843,5.131506409866679,5.133768806169168
3318,modCMA,276,30,1500,0.0,-0.0005057601910605225,2.5460293700436964,2.5465444430540507
3319,modCMA,276,30,3000,0.0,-0.000601356214807458,3.171283762506978,3.1720516778442334
3320,modCMA,276,30,9000,0.0,-0.0008229098886158414,5.5165464308642775,5.518360992898196
3321,modCMA,276,30,15000,0.0,-0.0006321524997360495,5.590036355489854,5.591441282441826
3322,modCMA,276,30,30000,0.0,-0.001258360829071714,6.05479219253447,6.057825570969132
3323,modCMA,276,30,45000,0.0,-0.0012096164757144923,6.500442440859663,6.503603056759782
3324,modCMA,277,5,250,0.0,-0.0007622484317784117,1.8398253675513252,1.8403902876219842
3325,modCMA,277,5,500,0.0,-0.0011039237239093501,2.0066321445265376,2.0075104652171616
3326,modCMA,277,5,1500,0.0,-0.0008883185399092497,3.657897564232438,3.6592514603850432
3327,modCMA,277,5,2500,0.0,-0.002617358850373552,4.429867693980159,4.435903966388565
3328,modCMA,277,5,5000,0.0,-0.00031051069838348153,6.230452033787499,6.231221825382014
3329,modCMA,277,5,7500,0.0,-0.00023394006357690955,6.092332281987323,6.092909811796688
3330,modCMA,277,30,1500,0.0,-0.00033001045692220287,2.5592655847044816,2.5596070326052907
3331,modCMA,277,30,3000,0.0,-0.0003043029027021138,3.3068226926963247,3.3072254642456675
3332,modCMA,277,30,9000,0.0,-0.00022433331232969423,5.079448583058064,5.079903253382
3333,modCMA,277,30,15000,0.0,-0.00012286001045573868,5.010137504132296,5.010382918671882
3334,modCMA,277,30,30000,0.0,-0.0069992295947488795,5.570625863915309,5.589433548076206
3335,modCMA,277,30,45000,0.0,-0.007066349759108715,5.718612518518869,5.73829009817846
3336,modCMA,278,5,250,0.0,-0.0006504314503775977,1.8170600552908815,1.8175348747714697
3337,modCMA,278,5,500,0.0,-0.00020390334327213822,1.828939089306655,1.8290854140825672
3338,modCMA,278,5,1500,0.0,-0.0038459142130979453,2.617356529694706,2.6222961044347444
3339,modCMA,278,5,2500,0.0,-0.007678355258908187,4.020923655871783,4.030365838986247
3340,modCMA,278,5,5000,0.0,-7.262531383660509e-05,4.922445759572413,4.922588745946651
3341,modCMA,278,5,7500,0.0,-0.0012939648573715434,4.90716594506482,4.909746528732767
3342,modCMA,278,30,1500,0.0,-0.00018767205476026837,2.521289780996277,2.5214791872988327
3343,modCMA,278,30,3000,0.0,-7.327348649446285e-05,3.198757904981222,3.198851096503102
3344,modCMA,278,30,9000,0.0,-0.000297896034181111,5.622207479250148,5.622881048063481
3345,modCMA,278,30,15000,0.0,-0.0007741195414034951,5.665544142637504,5.667307904561115
3346,modCMA,278,30,30000,0.0,-0.0031582876333251077,6.142930053794808,6.151025813812646
3347,modCMA,278,30,45000,0.0,-0.002703234880641547,6.69236192247555,6.699568251777509
3348,modCMA,279,5,250,0.0,-0.0007278491910000628,1.7858277256418578,1.7863561653445341
3349,modCMA,279,5,500,0.0,-0.0007077095524643529,1.8887899162715123,1.88929791611227
3350,modCMA,279,5,1500,0.0,-0.003927560118549245,3.6283407357924253,3.6332873840605258
3351,modCMA,279,5,2500,0.0,-0.01085532844440551,4.767085504699611,4.7869967240125435
3352,modCMA,279,5,5000,0.0,-0.001193632040202308,6.163361410306648,6.16621951259909
3353,modCMA,279,5,7500,0.0,-0.0007395002894028391,6.048232348325236,6.050003109131088
3354,modCMA,279,30,1500,0.0,-7.72752934021792e-05,2.543275590132125,2.543354885649173
3355,modCMA,279,30,3000,0.0,-0.00020423626366747883,3.2902609796348914,3.2905329646945285
